Date UTC,Time UTC,Date Local (America/Chicago),Time Local (America/Chicago),Value (psi)
2020-02-28,08:36:36,2020-02-28,02:36:36,148.24742385013207
2020-02-28,08:36:37,2020-02-28,02:36:37,148.2575775540802
2020-02-28,08:36:38,2020-02-28,02:36:38,148.26627946426416
2020-02-28,08:36:39,2020-02-28,02:36:39,148.28077969710375
2020-02-28,08:36:40,2020-02-28,02:36:40,148.32574104178772
2020-02-28,08:36:41,2020-02-28,02:36:41,148.32574104178772
2020-02-28,08:36:42,2020-02-28,02:36:42,148.3155873378396
2020-02-28,08:36:43,2020-02-28,02:36:43,148.3199427191321
2020-02-28,08:36:44,2020-02-28,02:36:44,148.3300964230802
2020-02-28,08:36:45,2020-02-28,02:36:45,148.35620215363207
2020-02-28,08:36:46,2020-02-28,02:36:46,148.38955800060376
2020-02-28,08:36:47,2020-02-28,02:36:47,148.3591057411604
2020-02-28,08:36:48,2020-02-28,02:36:48,148.3808560904198
2020-02-28,08:36:49,2020-02-28,02:36:49,148.36054868252356
2020-02-28,08:36:50,2020-02-28,02:36:50,148.36054868252356
2020-02-28,08:36:51,2020-02-28,02:36:51,148.36200047628773
2020-02-28,08:36:52,2020-02-28,02:36:52,148.39246158813208
2020-02-28,08:36:53,2020-02-28,02:36:53,148.39246158813208
2020-02-28,08:36:54,2020-02-28,02:36:54,148.39825991078771
2020-02-28,08:36:55,2020-02-28,02:36:55,148.39680811702357
2020-02-28,08:36:56,2020-02-28,02:36:56,148.38230788418397
2020-02-28,08:36:57,2020-02-28,02:36:57,148.4272692288679
2020-02-28,08:36:58,2020-02-28,02:36:58,148.4678840446604
2020-02-28,08:36:59,2020-02-28,02:36:59,148.46932698602356
2020-02-28,08:37:00,2020-02-28,02:37:00,148.4577303407123
2020-02-28,08:37:01,2020-02-28,02:37:01,148.41276899602832
2020-02-28,08:37:02,2020-02-28,02:37:02,148.41131720226417
2020-02-28,08:37:03,2020-02-28,02:37:03,148.36780765134435
2020-02-28,08:37:04,2020-02-28,02:37:04,148.34314486215564
2020-02-28,08:37:05,2020-02-28,02:37:05,148.30399069252832
2020-02-28,08:37:06,2020-02-28,02:37:06,148.30688542765563
2020-02-28,08:37:07,2020-02-28,02:37:07,148.24597205636792
2020-02-28,08:37:08,2020-02-28,02:37:08,148.21841453205187
2020-02-28,08:37:09,2020-02-28,02:37:09,148.2140680031604
2020-02-28,08:37:10,2020-02-28,02:37:10,148.17635677489625
2020-02-28,08:37:11,2020-02-28,02:37:11,148.16620307094811
2020-02-28,08:37:12,2020-02-28,02:37:12,148.10818443478772
2020-02-28,08:37:13,2020-02-28,02:37:13,148.0864340855283
2020-02-28,08:37:14,2020-02-28,02:37:14,148.00665624770753
2020-02-28,08:37:15,2020-02-28,02:37:15,147.95589658036792
2020-02-28,08:37:16,2020-02-28,02:37:16,147.93849276
2020-02-28,08:37:17,2020-02-28,02:37:17,147.89787794420752
2020-02-28,08:37:18,2020-02-28,02:37:18,147.82391613384436
2020-02-28,08:37:19,2020-02-28,02:37:19,147.78475311181603
2020-02-28,08:37:20,2020-02-28,02:37:20,147.7818495242877
2020-02-28,08:37:21,2020-02-28,02:37:21,147.72383974052832
2020-02-28,08:37:22,2020-02-28,02:37:22,147.69483042244812
2020-02-28,08:37:23,2020-02-28,02:37:23,147.63246525739623
2020-02-28,08:37:24,2020-02-28,02:37:24,147.61795617215563
2020-02-28,08:37:25,2020-02-28,02:37:25,147.575898415
2020-02-28,08:37:26,2020-02-28,02:37:26,147.5396389805
2020-02-28,08:37:27,2020-02-28,02:37:27,147.48017740297644
2020-02-28,08:37:28,2020-02-28,02:37:28,147.40475494644812
2020-02-28,08:37:29,2020-02-28,02:37:29,147.33078428368395
2020-02-28,08:37:30,2020-02-28,02:37:30,147.3119286695519
2020-02-28,08:37:31,2020-02-28,02:37:31,147.21910239265563
2020-02-28,08:37:32,2020-02-28,02:37:32,147.1480353174198
2020-02-28,08:37:33,2020-02-28,02:37:33,147.07262171329248
2020-02-28,08:37:34,2020-02-28,02:37:34,147.0465071303396
2020-02-28,08:37:35,2020-02-28,02:37:35,146.9841419652877
2020-02-28,08:37:36,2020-02-28,02:37:36,146.91743027134436
2020-02-28,08:37:37,2020-02-28,02:37:37,146.86666175160377
2020-02-28,08:37:38,2020-02-28,02:37:38,146.83910422728772
2020-02-28,08:37:39,2020-02-28,02:37:39,146.7636906231604
2020-02-28,08:37:40,2020-02-28,02:37:40,146.7607870356321
2020-02-28,08:37:41,2020-02-28,02:37:41,146.72887413002357
2020-02-28,08:37:42,2020-02-28,02:37:42,146.76223882939624
2020-02-28,08:37:43,2020-02-28,02:37:43,146.75063333168396
2020-02-28,08:37:44,2020-02-28,02:37:44,146.69987366434435
2020-02-28,08:37:45,2020-02-28,02:37:45,146.67811446268396
2020-02-28,08:37:46,2020-02-28,02:37:46,146.60995097497644
2020-02-28,08:37:47,2020-02-28,02:37:47,146.57948986313207
2020-02-28,08:37:48,2020-02-28,02:37:48,146.53743210597645
2020-02-28,08:37:49,2020-02-28,02:37:49,146.45621132679247
2020-02-28,08:37:50,2020-02-28,02:37:50,146.4185000985283
2020-02-28,08:37:51,2020-02-28,02:37:51,146.3793370765
2020-02-28,08:37:52,2020-02-28,02:37:52,146.32712561539623
2020-02-28,08:37:53,2020-02-28,02:37:53,146.3068182075
2020-02-28,08:37:54,2020-02-28,02:37:54,146.21544372436793
2020-02-28,08:37:55,2020-02-28,02:37:55,146.11536733105189
2020-02-28,08:37:56,2020-02-28,02:37:56,145.98193509076415
2020-02-28,08:37:57,2020-02-28,02:37:57,145.89490713652356
2020-02-28,08:37:58,2020-02-28,02:37:58,145.80498444715565
2020-02-28,08:37:59,2020-02-28,02:37:59,145.69331140852833
2020-02-28,08:38:00,2020-02-28,02:38:00,145.5497254642925
2020-02-28,08:38:01,2020-02-28,02:38:01,145.41773616536793
2020-02-28,08:38:02,2020-02-28,02:38:02,145.32490988847167
2020-02-28,08:38:03,2020-02-28,02:38:03,145.18857406065564
2020-02-28,08:38:04,2020-02-28,02:38:04,145.05804540789623
2020-02-28,08:38:05,2020-02-28,02:38:05,144.88979667447168
2020-02-28,08:38:06,2020-02-28,02:38:06,144.81872959923584
2020-02-28,08:38:07,2020-02-28,02:38:07,144.69545106289624
2020-02-28,08:38:08,2020-02-28,02:38:08,144.56926893902832
2020-02-28,08:38:09,2020-02-28,02:38:09,144.4720872808396
2020-02-28,08:38:10,2020-02-28,02:38:10,144.37636626881604
2020-02-28,08:38:11,2020-02-28,02:38:11,144.28499178568396
2020-02-28,08:38:12,2020-02-28,02:38:12,144.17911706971228
2020-02-28,08:38:13,2020-02-28,02:38:13,144.03117574418397
2020-02-28,08:38:14,2020-02-28,02:38:14,143.97315710802357
2020-02-28,08:38:15,2020-02-28,02:38:15,143.8672823920519
2020-02-28,08:38:16,2020-02-28,02:38:16,143.75995588231604
2020-02-28,08:38:17,2020-02-28,02:38:17,143.6642348702925
2020-02-28,08:38:18,2020-02-28,02:38:18,143.5366009526604
2020-02-28,08:38:19,2020-02-28,02:38:19,143.4713322000802
2020-02-28,08:38:20,2020-02-28,02:38:20,143.40315985997168
2020-02-28,08:38:21,2020-02-28,02:38:21,143.36110210281603
2020-02-28,08:38:22,2020-02-28,02:38:22,143.25232379931603
2020-02-28,08:38:23,2020-02-28,02:38:23,143.1551509935283
2020-02-28,08:38:24,2020-02-28,02:38:24,143.0652283041604
2020-02-28,08:38:25,2020-02-28,02:38:25,142.98545046633959
2020-02-28,08:38:26,2020-02-28,02:38:26,142.90133495202832
2020-02-28,08:38:27,2020-02-28,02:38:27,142.80125855871228
2020-02-28,08:38:28,2020-02-28,02:38:28,142.66056734960375
2020-02-28,08:38:29,2020-02-28,02:38:29,142.50248117252832
2020-02-28,08:38:30,2020-02-28,02:38:30,142.40240477921228
2020-02-28,08:38:31,2020-02-28,02:38:31,142.3516362594717
2020-02-28,08:38:32,2020-02-28,02:38:32,142.32698232268396
2020-02-28,08:38:33,2020-02-28,02:38:33,142.2675207451604
2020-02-28,08:38:34,2020-02-28,02:38:34,142.17033908697167
2020-02-28,08:38:35,2020-02-28,02:38:35,142.11667583210377
2020-02-28,08:38:36,2020-02-28,02:38:36,142.1007238055
2020-02-28,08:38:37,2020-02-28,02:38:37,142.13988682752833
2020-02-28,08:38:38,2020-02-28,02:38:38,142.04415696310375
2020-02-28,08:38:39,2020-02-28,02:38:39,141.9629361839198
2020-02-28,08:38:40,2020-02-28,02:38:40,141.8295039436321
2020-02-28,08:38:41,2020-02-28,02:38:41,141.72942755031605
2020-02-28,08:38:42,2020-02-28,02:38:42,141.69607170334436
2020-02-28,08:38:43,2020-02-28,02:38:43,141.774388895
2020-02-28,08:38:44,2020-02-28,02:38:44,141.91072472281604
2020-02-28,08:38:45,2020-02-28,02:38:45,142.09782021797167
2020-02-28,08:38:46,2020-02-28,02:38:46,142.3806455775519
2020-02-28,08:38:47,2020-02-28,02:38:47,142.67217284731603
2020-02-28,08:38:48,2020-02-28,02:38:48,142.9201905661604
2020-02-28,08:38:49,2020-02-28,02:38:49,143.26682403215563
2020-02-28,08:38:50,2020-02-28,02:38:50,143.61056276302355
2020-02-28,08:38:51,2020-02-28,02:38:51,143.79476352305187
2020-02-28,08:38:52,2020-02-28,02:38:52,144.0514831520802
2020-02-28,08:38:53,2020-02-28,02:38:53,144.2429340285283
2020-02-28,08:38:54,2020-02-28,02:38:54,144.49094289497168
2020-02-28,08:38:55,2020-02-28,02:38:55,144.81002768905188
2020-02-28,08:38:56,2020-02-28,02:38:56,145.08269934468396
2020-02-28,08:38:57,2020-02-28,02:38:57,145.22483349515565
2020-02-28,08:38:58,2020-02-28,02:38:58,145.400332345
2020-02-28,08:38:59,2020-02-28,02:38:59,145.5337645852877
2020-02-28,08:39:00,2020-02-28,02:39:00,145.60483166052356
2020-02-28,08:39:01,2020-02-28,02:39:01,145.64544647631604
2020-02-28,08:39:02,2020-02-28,02:39:02,145.76728207129247
2020-02-28,08:39:03,2020-02-28,02:39:03,145.80933982844812
2020-02-28,08:39:04,2020-02-28,02:39:04,145.89635893028773
2020-02-28,08:39:05,2020-02-28,02:39:05,145.95437756644813
2020-02-28,08:39:06,2020-02-28,02:39:06,145.90651263423584
2020-02-28,08:39:07,2020-02-28,02:39:07,145.89781072405188
2020-02-28,08:39:08,2020-02-28,02:39:08,145.96017588910377
2020-02-28,08:39:09,2020-02-28,02:39:09,145.97178138681605
2020-02-28,08:39:10,2020-02-28,02:39:10,145.88765702010375
2020-02-28,08:39:11,2020-02-28,02:39:11,145.88765702010375
2020-02-28,08:39:12,2020-02-28,02:39:12,145.80788803468397
2020-02-28,08:39:13,2020-02-28,02:39:13,145.7339173719198
2020-02-28,08:39:14,2020-02-28,02:39:14,145.68460949834437
2020-02-28,08:39:15,2020-02-28,02:39:15,145.60483166052356
2020-02-28,08:39:16,2020-02-28,02:39:16,145.58017772373583
2020-02-28,08:39:17,2020-02-28,02:39:17,145.5642256971321
2020-02-28,08:39:18,2020-02-28,02:39:18,145.5120142360283
2020-02-28,08:39:19,2020-02-28,02:39:19,145.4409471607925
2020-02-28,08:39:20,2020-02-28,02:39:20,145.45979392252355
2020-02-28,08:39:21,2020-02-28,02:39:21,145.38872684728773
2020-02-28,08:39:22,2020-02-28,02:39:22,145.40903425518397
2020-02-28,08:39:23,2020-02-28,02:39:23,145.400332345
2020-02-28,08:39:24,2020-02-28,02:39:24,145.35246741278772
2020-02-28,08:39:25,2020-02-28,02:39:25,145.3568227940802
2020-02-28,08:39:26,2020-02-28,02:39:26,145.34812088389623
2020-02-28,08:39:27,2020-02-28,02:39:27,145.3133132431604
2020-02-28,08:39:28,2020-02-28,02:39:28,145.37713020197643
2020-02-28,08:39:29,2020-02-28,02:39:29,145.43079345684436
2020-02-28,08:39:30,2020-02-28,02:39:30,145.4409471607925
2020-02-28,08:39:31,2020-02-28,02:39:31,145.44529368968395
2020-02-28,08:39:32,2020-02-28,02:39:32,145.52506267510375
2020-02-28,08:39:33,2020-02-28,02:39:33,145.56857222602355
2020-02-28,08:39:34,2020-02-28,02:39:34,145.5598703158396
2020-02-28,08:39:35,2020-02-28,02:39:35,145.57872592997168
2020-02-28,08:39:36,2020-02-28,02:39:36,145.68025411705187
2020-02-28,08:39:37,2020-02-28,02:39:37,145.6323891848396
2020-02-28,08:39:38,2020-02-28,02:39:38,145.6541483865
2020-02-28,08:39:39,2020-02-28,02:39:39,145.63819635989623
2020-02-28,08:39:40,2020-02-28,02:39:40,145.6730040006321
2020-02-28,08:39:41,2020-02-28,02:39:41,145.65124479897167
2020-02-28,08:39:42,2020-02-28,02:39:42,145.66720567797643
2020-02-28,08:39:43,2020-02-28,02:39:43,145.69331140852833
2020-02-28,08:39:44,2020-02-28,02:39:44,145.63529277236793
2020-02-28,08:39:45,2020-02-28,02:39:45,145.6149853644717
2020-02-28,08:39:46,2020-02-28,02:39:46,145.6033887191604
2020-02-28,08:39:47,2020-02-28,02:39:47,145.6062834542877
2020-02-28,08:39:48,2020-02-28,02:39:48,145.5671292846604
2020-02-28,08:39:49,2020-02-28,02:39:49,145.5598703158396
2020-02-28,08:39:50,2020-02-28,02:39:50,145.54391828923585
2020-02-28,08:39:51,2020-02-28,02:39:51,145.50040873831603
2020-02-28,08:39:52,2020-02-28,02:39:52,145.46124571628772
2020-02-28,08:39:53,2020-02-28,02:39:53,145.46124571628772
2020-02-28,08:39:54,2020-02-28,02:39:54,145.46994762647168
2020-02-28,08:39:55,2020-02-28,02:39:55,145.49315862189624
2020-02-28,08:39:56,2020-02-28,02:39:56,145.4583509811604
2020-02-28,08:39:57,2020-02-28,02:39:57,145.4656010975802
2020-02-28,08:39:58,2020-02-28,02:39:58,145.40323593252833
2020-02-28,08:39:59,2020-02-28,02:39:59,145.38147673086792
2020-02-28,08:40:00,2020-02-28,02:40:00,145.42063975289625
2020-02-28,08:40:01,2020-02-28,02:40:01,145.40323593252833
2020-02-28,08:40:02,2020-02-28,02:40:02,145.40903425518397
2020-02-28,08:40:03,2020-02-28,02:40:03,145.41338963647644
2020-02-28,08:40:04,2020-02-28,02:40:04,145.37277482068396
2020-02-28,08:40:05,2020-02-28,02:40:05,145.37422661444813
2020-02-28,08:40:06,2020-02-28,02:40:06,145.29010224773583
2020-02-28,08:40:07,2020-02-28,02:40:07,145.35246741278772
2020-02-28,08:40:08,2020-02-28,02:40:08,145.32926526976416
2020-02-28,08:40:09,2020-02-28,02:40:09,145.34666909013208
2020-02-28,08:40:10,2020-02-28,02:40:10,145.30750606810375
2020-02-28,08:40:11,2020-02-28,02:40:11,145.27124663360377
2020-02-28,08:40:12,2020-02-28,02:40:12,145.2625447234198
2020-02-28,08:40:13,2020-02-28,02:40:13,145.19872776460375
2020-02-28,08:40:14,2020-02-28,02:40:14,145.19583302947643
2020-02-28,08:40:15,2020-02-28,02:40:15,145.18857406065564
2020-02-28,08:40:16,2020-02-28,02:40:16,145.13345901202356
2020-02-28,08:40:17,2020-02-28,02:40:17,145.11170866276416
2020-02-28,08:40:18,2020-02-28,02:40:18,145.10880507523584
2020-02-28,08:40:19,2020-02-28,02:40:19,145.06819911184436
2020-02-28,08:40:20,2020-02-28,02:40:20,145.14071798084436
2020-02-28,08:40:21,2020-02-28,02:40:21,145.0261325022877
2020-02-28,08:40:22,2020-02-28,02:40:22,145.07979575715564
2020-02-28,08:40:23,2020-02-28,02:40:23,144.965219131
2020-02-28,08:40:24,2020-02-28,02:40:24,144.89560384952833
2020-02-28,08:40:25,2020-02-28,02:40:25,144.8491907110802
2020-02-28,08:40:26,2020-02-28,02:40:26,144.75056611152831
2020-02-28,08:40:27,2020-02-28,02:40:27,144.6461343369198
2020-02-28,08:40:28,2020-02-28,02:40:28,144.47789445589623
2020-02-28,08:40:29,2020-02-28,02:40:29,144.40827032202355
2020-02-28,08:40:30,2020-02-28,02:40:30,144.240030441
2020-02-28,08:40:31,2020-02-28,02:40:31,144.02392562776416
2020-02-28,08:40:32,2020-02-28,02:40:32,143.92675282197644
2020-02-28,08:40:33,2020-02-28,02:40:33,143.804917227
2020-02-28,08:40:34,2020-02-28,02:40:34,143.69468712973583
2020-02-28,08:40:35,2020-02-28,02:40:35,143.53369736513207
2020-02-28,08:40:36,2020-02-28,02:40:36,143.40896703502833
2020-02-28,08:40:37,2020-02-28,02:40:37,143.29148682134436
2020-02-28,08:40:38,2020-02-28,02:40:38,143.1275934692123
2020-02-28,08:40:39,2020-02-28,02:40:39,143.0507192189198
2020-02-28,08:40:40,2020-02-28,02:40:40,142.92163350752355
2020-02-28,08:40:41,2020-02-28,02:40:41,142.88972945431604
2020-02-28,08:40:42,2020-02-28,02:40:42,142.6982785778679
2020-02-28,08:40:43,2020-02-28,02:40:43,142.6402599417075
2020-02-28,08:40:44,2020-02-28,02:40:44,142.58225015794812
2020-02-28,08:40:45,2020-02-28,02:40:45,142.4517126527877
2020-02-28,08:40:46,2020-02-28,02:40:46,142.35889522829248
2020-02-28,08:40:47,2020-02-28,02:40:47,142.2414061622075
2020-02-28,08:40:48,2020-02-28,02:40:48,142.0383586404481
2020-02-28,08:40:49,2020-02-28,02:40:49,141.9121765165802
2020-02-28,08:40:50,2020-02-28,02:40:50,141.83820585381605
2020-02-28,08:40:51,2020-02-28,02:40:51,141.71347552371228
2020-02-28,08:40:52,2020-02-28,02:40:52,141.65690868131603
2020-02-28,08:40:53,2020-02-28,02:40:53,141.49591891671227
2020-02-28,08:40:54,2020-02-28,02:40:54,141.3972943171604
2020-02-28,08:40:55,2020-02-28,02:40:55,141.2812570448396
2020-02-28,08:40:56,2020-02-28,02:40:56,141.14927659831605
2020-02-28,08:40:57,2020-02-28,02:40:57,141.06660402536792
2020-02-28,08:40:58,2020-02-28,02:40:58,140.94912381168396
2020-02-28,08:40:59,2020-02-28,02:40:59,140.8679030325
2020-02-28,08:41:00,2020-02-28,02:41:00,140.87080662002833
2020-02-28,08:41:01,2020-02-28,02:41:01,140.8243934815802
2020-02-28,08:41:02,2020-02-28,02:41:02,140.77798034313207
2020-02-28,08:41:03,2020-02-28,02:41:03,140.6285872238396
2020-02-28,08:41:04,2020-02-28,02:41:04,140.55027003218396
2020-02-28,08:41:05,2020-02-28,02:41:05,140.4545490201604
2020-02-28,08:41:06,2020-02-28,02:41:06,140.37622297610375
2020-02-28,08:41:07,2020-02-28,02:41:07,140.29210746179248
2020-02-28,08:41:08,2020-02-28,02:41:08,140.19637759736793
2020-02-28,08:41:09,2020-02-28,02:41:09,140.06004176955187
2020-02-28,08:41:10,2020-02-28,02:41:10,140.08759929386792
2020-02-28,08:41:11,2020-02-28,02:41:11,139.94546514339623
2020-02-28,08:41:12,2020-02-28,02:41:12,139.87004268686792
2020-02-28,08:41:13,2020-02-28,02:41:13,139.76706270602355
2020-02-28,08:41:14,2020-02-28,02:41:14,139.77141808731605
2020-02-28,08:41:15,2020-02-28,02:41:15,139.6350822595
2020-02-28,08:41:16,2020-02-28,02:41:16,139.60897652894812
2020-02-28,08:41:17,2020-02-28,02:41:17,139.49584284415565
2020-02-28,08:41:18,2020-02-28,02:41:18,139.45088149947168
2020-02-28,08:41:19,2020-02-28,02:41:19,139.45814046829247
2020-02-28,08:41:20,2020-02-28,02:41:20,139.37546789534437
2020-02-28,08:41:21,2020-02-28,02:41:21,139.2971418512877
2020-02-28,08:41:22,2020-02-28,02:41:22,139.26233421055187
2020-02-28,08:41:23,2020-02-28,02:41:23,139.2507287128396
2020-02-28,08:41:24,2020-02-28,02:41:24,139.16950793365564
2020-02-28,08:41:25,2020-02-28,02:41:25,139.1448539968679
2020-02-28,08:41:26,2020-02-28,02:41:26,139.0447776035519
2020-02-28,08:41:27,2020-02-28,02:41:27,139.01431649170752
2020-02-28,08:41:28,2020-02-28,02:41:28,138.98096064473583
2020-02-28,08:41:29,2020-02-28,02:41:29,138.90844177573584
2020-02-28,08:41:30,2020-02-28,02:41:30,138.9171436859198
2020-02-28,08:41:31,2020-02-28,02:41:31,138.92004727344812
2020-02-28,08:41:32,2020-02-28,02:41:32,138.7938651495802
2020-02-28,08:41:33,2020-02-28,02:41:33,138.87218234123583
2020-02-28,08:41:34,2020-02-28,02:41:34,138.76775941902832
2020-02-28,08:41:35,2020-02-28,02:41:35,138.68073146478773
2020-02-28,08:41:36,2020-02-28,02:41:36,138.7169908992877
2020-02-28,08:41:37,2020-02-28,02:41:37,138.79096156205188
2020-02-28,08:41:38,2020-02-28,02:41:38,138.71264437039625
2020-02-28,08:41:39,2020-02-28,02:41:39,138.66768302571228
2020-02-28,08:41:40,2020-02-28,02:41:40,138.65462573423585
2020-02-28,08:41:41,2020-02-28,02:41:41,138.6227216810283
2020-02-28,08:41:42,2020-02-28,02:41:42,138.64882741158019
2020-02-28,08:41:43,2020-02-28,02:41:43,138.58501045276415
2020-02-28,08:41:44,2020-02-28,02:41:44,138.66768302571228
2020-02-28,08:41:45,2020-02-28,02:41:45,138.63287538497644
2020-02-28,08:41:46,2020-02-28,02:41:46,138.5066844087075
2020-02-28,08:41:47,2020-02-28,02:41:47,138.5400491080802
2020-02-28,08:41:48,2020-02-28,02:41:48,138.60096247936792
2020-02-28,08:41:49,2020-02-28,02:41:49,138.5516546057925
2020-02-28,08:41:50,2020-02-28,02:41:50,138.57050136752355
2020-02-28,08:41:51,2020-02-28,02:41:51,138.4849340594481
2020-02-28,08:41:52,2020-02-28,02:41:52,138.3805022848396
2020-02-28,08:41:53,2020-02-28,02:41:53,138.34279990897645
2020-02-28,08:41:54,2020-02-28,02:41:54,138.36890563952832
2020-02-28,08:41:55,2020-02-28,02:41:55,138.3558483480519
2020-02-28,08:41:56,2020-02-28,02:41:56,138.3224925010802
2020-02-28,08:41:57,2020-02-28,02:41:57,138.293483183
2020-02-28,08:41:58,2020-02-28,02:41:58,138.3079834158396
2020-02-28,08:41:59,2020-02-28,02:41:59,138.31958891355188
2020-02-28,08:42:00,2020-02-28,02:42:00,138.26012733602832
2020-02-28,08:42:01,2020-02-28,02:42:01,138.2180607264717
2020-02-28,08:42:02,2020-02-28,02:42:02,138.17164758802355
2020-02-28,08:42:03,2020-02-28,02:42:03,138.18906026079247
2020-02-28,08:42:04,2020-02-28,02:42:04,138.32104070731603
2020-02-28,08:42:05,2020-02-28,02:42:05,138.56035651597645
2020-02-28,08:42:06,2020-02-28,02:42:06,138.97371052831605
2020-02-28,08:42:07,2020-02-28,02:42:07,139.56111159673583
2020-02-28,08:42:08,2020-02-28,02:42:08,139.98897469431603
2020-02-28,08:42:09,2020-02-28,02:42:09,140.74317270239624
2020-02-28,08:42:10,2020-02-28,02:42:10,140.42699149584436
2020-02-28,08:42:11,2020-02-28,02:42:11,140.34721365802355
2020-02-28,08:42:12,2020-02-28,02:42:12,141.2406510814481
2020-02-28,08:42:13,2020-02-28,02:42:13,140.94912381168396
2020-02-28,08:42:14,2020-02-28,02:42:14,140.91721975847645
2020-02-28,08:42:15,2020-02-28,02:42:15,141.50896735578772
2020-02-28,08:42:16,2020-02-28,02:42:16,141.4886688002925
2020-02-28,08:42:17,2020-02-28,02:42:17,141.0013352727877
2020-02-28,08:42:18,2020-02-28,02:42:18,141.6801108243396
2020-02-28,08:42:19,2020-02-28,02:42:19,142.36033816965565
2020-02-28,08:42:20,2020-02-28,02:42:20,142.27186727405189
2020-02-28,08:42:21,2020-02-28,02:42:21,142.0238495552075
2020-02-28,08:42:22,2020-02-28,02:42:22,141.88026361097167
2020-02-28,08:42:23,2020-02-28,02:42:23,141.1115653700519
2020-02-28,08:42:24,2020-02-28,02:42:24,141.1826324452877
2020-02-28,08:42:25,2020-02-28,02:42:25,142.51552961160377
2020-02-28,08:42:26,2020-02-28,02:42:26,143.52354366118396
2020-02-28,08:42:27,2020-02-28,02:42:27,142.71858598576415
2020-02-28,08:42:28,2020-02-28,02:42:28,141.93537865960377
2020-02-28,08:42:29,2020-02-28,02:42:29,141.60614901397645
2020-02-28,08:42:30,2020-02-28,02:42:30,141.47851509634435
2020-02-28,08:42:31,2020-02-28,02:42:31,141.59018813497167
2020-02-28,08:42:32,2020-02-28,02:42:32,141.70332181976417
2020-02-28,08:42:33,2020-02-28,02:42:33,141.56553419818397
2020-02-28,08:42:34,2020-02-28,02:42:34,141.3900353483396
2020-02-28,08:42:35,2020-02-28,02:42:35,141.30881456915563
2020-02-28,08:42:36,2020-02-28,02:42:36,140.8751531489198
2020-02-28,08:42:37,2020-02-28,02:42:37,142.31392503120753
2020-02-28,08:42:38,2020-02-28,02:42:38,143.22621806876415
2020-02-28,08:42:39,2020-02-28,02:42:39,142.1152240383396
2020-02-28,08:42:40,2020-02-28,02:42:40,141.4291983703679
2020-02-28,08:42:41,2020-02-28,02:42:41,141.26095848934435
2020-02-28,08:42:42,2020-02-28,02:42:42,141.52492823479247
2020-02-28,08:42:43,2020-02-28,02:42:43,142.45896276920752
2020-02-28,08:42:44,2020-02-28,02:42:44,142.4604145629717
2020-02-28,08:42:45,2020-02-28,02:42:45,141.9774452691604
2020-02-28,08:42:46,2020-02-28,02:42:46,141.7381294605
2020-02-28,08:42:47,2020-02-28,02:42:47,141.06805581913207
2020-02-28,08:42:48,2020-02-28,02:42:48,141.94553236355188
2020-02-28,08:42:49,2020-02-28,02:42:49,142.32698232268396
2020-02-28,08:42:50,2020-02-28,02:42:50,141.7714853074717
2020-02-28,08:42:51,2020-02-28,02:42:51,141.24355466897643
2020-02-28,08:42:52,2020-02-28,02:42:52,141.36538141155188
2020-02-28,08:42:53,2020-02-28,02:42:53,140.9984405376604
2020-02-28,08:42:54,2020-02-28,02:42:54,140.7083650616604
2020-02-28,08:42:55,2020-02-28,02:42:55,140.72722067579247
2020-02-28,08:42:56,2020-02-28,02:42:56,147.2568136209198
2020-02-28,08:42:57,2020-02-28,02:42:57,149.14810253757543
2020-02-28,08:42:58,2020-02-28,02:42:58,148.1923088015
2020-02-28,08:42:59,2020-02-28,02:42:59,146.91887321270752
2020-02-28,08:43:00,2020-02-28,02:43:00,145.80788803468397
2020-02-28,08:43:01,2020-02-28,02:43:01,147.07262171329248
2020-02-28,08:43:02,2020-02-28,02:43:02,146.76948894581605
2020-02-28,08:43:03,2020-02-28,02:43:03,148.24452026260377
2020-02-28,08:43:04,2020-02-28,02:43:04,148.33589474573583
2020-02-28,08:43:05,2020-02-28,02:43:05,147.3075821406604
2020-02-28,08:43:06,2020-02-28,02:43:06,145.2219387600283
2020-02-28,08:43:07,2020-02-28,02:43:07,145.39017864105188
2020-02-28,08:43:08,2020-02-28,02:43:08,145.53666817281604
2020-02-28,08:43:09,2020-02-28,02:43:09,147.7136860365802
2020-02-28,08:43:10,2020-02-28,02:43:10,147.44101438094813
2020-02-28,08:43:11,2020-02-28,02:43:11,145.43804357326417
2020-02-28,08:43:12,2020-02-28,02:43:12,145.2161315849717
2020-02-28,08:43:13,2020-02-28,02:43:13,144.6678935385802
2020-02-28,08:43:14,2020-02-28,02:43:14,146.15017497178772
2020-02-28,08:43:15,2020-02-28,02:43:15,144.91880599255188
2020-02-28,08:43:16,2020-02-28,02:43:16,145.81513815110375
2020-02-28,08:43:17,2020-02-28,02:43:17,145.02903608981603
2020-02-28,08:43:18,2020-02-28,02:43:18,145.0420933812925
2020-02-28,08:43:19,2020-02-28,02:43:19,145.5337645852877
2020-02-28,08:43:20,2020-02-28,02:43:20,143.94705137747167
2020-02-28,08:43:21,2020-02-28,02:43:21,143.37850592318395
2020-02-28,08:43:22,2020-02-28,02:43:22,145.07690102202832
2020-02-28,08:43:23,2020-02-28,02:43:23,145.80933982844812
2020-02-28,08:43:24,2020-02-28,02:43:24,144.33575145302356
2020-02-28,08:43:25,2020-02-28,02:43:25,144.63308589784435
2020-02-28,08:43:26,2020-02-28,02:43:26,145.1682755051604
