,result,table,_start,_stop,date,Value (psi),_field,_measurement,wellname
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:23Z,139.526,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:24Z,139.435,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:25Z,139.374,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:26Z,139.313,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:27Z,139.435,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:28Z,139.13,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:29Z,139.282,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:30Z,139.008,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:31Z,139.069,Tubing Pressure,sensors,101
,,1,2022-09-10T09:18:44.609025947Z,2022-09-10T15:18:44.609025947Z,2022-09-10T09:20:32Z,139.069,Tubing Pressure,sensors,101
