,result,table,_start,_stop,date,Value (psi),_field,_measurement,wellname
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:10Z,154.907,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:11Z,154.816,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:12Z,154.968,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:13Z,155.029,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:14Z,154.907,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:15Z,154.877,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:16Z,155.029,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:17Z,154.907,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:18Z,154.877,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:19Z,154.755,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:20Z,154.907,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:21Z,154.694,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:22Z,154.755,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:23Z,154.663,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:24Z,154.602,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:25Z,154.816,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:26Z,154.694,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:27Z,154.694,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:28Z,154.663,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:29Z,154.816,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:30Z,154.846,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:31Z,154.755,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:32Z,154.602,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:33Z,154.663,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:34Z,154.541,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:35Z,154.694,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:36Z,154.541,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:37Z,154.602,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:38Z,154.602,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:39Z,154.388,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:40Z,154.541,Tubing Pressure,sensors,101
,,0,2022-09-05T20:43:48.018089172Z,2022-09-05T23:43:48.018089172Z,2022-09-05T20:45:41Z,154.633,Tubing Pressure,sensors,101
