Date UTC,Time UTC,Date Local (America/Los_Angeles),Time Local (America/Los_Angeles),Value (psi)
2020-03-25,19:29:07,2020-03-25,12:29:07,161.21234937452832
2020-03-25,19:29:08,2020-03-25,12:29:08,161.1006674835
2020-03-25,19:29:09,2020-03-25,12:29:09,161.04119705357544
2020-03-25,19:29:10,2020-03-25,12:29:10,160.79318818713207
2020-03-25,19:29:11,2020-03-25,12:29:11,160.7699771917075
2020-03-25,19:29:12,2020-03-25,12:29:12,160.61189101463208
2020-03-25,19:29:13,2020-03-25,12:29:13,160.4944019485471
2020-03-25,19:29:14,2020-03-25,12:29:14,160.4160936092925
2020-03-25,19:29:15,2020-03-25,12:29:15,160.339219359
2020-03-25,19:29:16,2020-03-25,12:29:16,160.18113318192457
2020-03-25,19:29:17,2020-03-25,12:29:17,160.10861431292457
2020-03-25,19:29:18,2020-03-25,12:29:18,160.10571072539625
2020-03-25,19:29:19,2020-03-25,12:29:19,159.9012025574717
2020-03-25,19:29:20,2020-03-25,12:29:20,159.80403860408495
2020-03-25,19:29:21,2020-03-25,12:29:21,159.7445681741604
2020-03-25,19:29:22,2020-03-25,12:29:22,159.5603674141321
2020-03-25,19:29:23,2020-03-25,12:29:23,159.50670415926416
2020-03-25,19:29:24,2020-03-25,12:29:24,159.47334831229247
2020-03-25,19:29:25,2020-03-25,12:29:25,159.3268587805283
2020-03-25,19:29:26,2020-03-25,12:29:26,159.22098406455663
2020-03-25,19:29:27,2020-03-25,12:29:27,159.08899476563207
2020-03-25,19:29:28,2020-03-25,12:29:28,159.01066872157543
2020-03-25,19:29:29,2020-03-25,12:29:29,158.9947166949717
2020-03-25,19:29:30,2020-03-25,12:29:30,158.86563098357544
2020-03-25,19:29:31,2020-03-25,12:29:31,158.7481596222925
2020-03-25,19:29:32,2020-03-25,12:29:32,158.6379295250283
2020-03-25,19:29:33,2020-03-25,12:29:33,158.54510324813208
2020-03-25,19:29:34,2020-03-25,12:29:34,158.52769942776416
2020-03-25,19:29:35,2020-03-25,12:29:35,158.40006551013207
2020-03-25,19:29:36,2020-03-25,12:29:36,158.33190202242457
2020-03-25,19:29:37,2020-03-25,12:29:37,158.2463170095471
2020-03-25,19:29:38,2020-03-25,12:29:38,158.22746139541505
2020-03-25,19:29:39,2020-03-25,12:29:39,158.04906781044335
2020-03-25,19:29:40,2020-03-25,12:29:40,158.04616422291502
2020-03-25,19:29:41,2020-03-25,12:29:41,157.97075947118873
2020-03-25,19:29:42,2020-03-25,12:29:42,157.78075153610376
2020-03-25,19:29:43,2020-03-25,12:29:43,157.80686611905665
2020-03-25,19:29:44,2020-03-25,12:29:44,157.66906964507544
2020-03-25,19:29:45,2020-03-25,12:29:45,157.60380974489624
2020-03-25,19:29:46,2020-03-25,12:29:46,157.5254837008396
2020-03-25,19:29:47,2020-03-25,12:29:47,157.46457918195287
2020-03-25,19:29:48,2020-03-25,12:29:48,157.38189775660376
2020-03-25,19:29:49,2020-03-25,12:29:49,157.2644263953208
2020-03-25,19:29:50,2020-03-25,12:29:50,157.23395643107543
2020-03-25,19:29:51,2020-03-25,12:29:51,157.18319676373585
2020-03-25,19:29:52,2020-03-25,12:29:52,157.00189959123583
2020-03-25,19:29:53,2020-03-25,12:29:53,157.01206214758497
2020-03-25,19:29:54,2020-03-25,12:29:54,156.8873141126792
2020-03-25,19:29:55,2020-03-25,12:29:55,156.87426567360376
2020-03-25,19:29:56,2020-03-25,12:29:56,156.82786138755665
2020-03-25,19:29:57,2020-03-25,12:29:57,156.70746873394336
2020-03-25,19:29:58,2020-03-25,12:29:58,156.64946780258495
2020-03-25,19:29:59,2020-03-25,12:29:59,156.55664152568872
2020-03-25,19:30:00,2020-03-25,12:30:00,156.47976727539623
2020-03-25,19:30:01,2020-03-25,12:30:01,156.34922977023584
2020-03-25,19:30:02,2020-03-25,12:30:02,156.278162695
2020-03-25,19:30:03,2020-03-25,12:30:03,156.18969179939623
2020-03-25,19:30:04,2020-03-25,12:30:04,156.16067362891505
2020-03-25,19:30:05,2020-03-25,12:30:05,156.0098464206604
2020-03-25,19:30:06,2020-03-25,12:30:06,156.03739509257545
2020-03-25,19:30:07,2020-03-25,12:30:07,155.92427911258497
2020-03-25,19:30:08,2020-03-25,12:30:08,155.87785712173584
2020-03-25,19:30:09,2020-03-25,12:30:09,155.81838669181127
2020-03-25,19:30:10,2020-03-25,12:30:10,155.79374160742455
2020-03-25,19:30:11,2020-03-25,12:30:11,155.59504061455664
2020-03-25,19:30:12,2020-03-25,12:30:12,155.5094556016792
2020-03-25,19:30:13,2020-03-25,12:30:13,155.4949553688396
2020-03-25,19:30:14,2020-03-25,12:30:14,155.44564749526415
2020-03-25,19:30:15,2020-03-25,12:30:15,155.3499176308396
2020-03-25,19:30:16,2020-03-25,12:30:16,155.22373550697168
2020-03-25,19:30:17,2020-03-25,12:30:17,155.17297583963207
2020-03-25,19:30:18,2020-03-25,12:30:18,155.08014956273584
2020-03-25,19:30:19,2020-03-25,12:30:19,155.11495720347168
2020-03-25,19:30:20,2020-03-25,12:30:20,154.99022687336793
2020-03-25,19:30:21,2020-03-25,12:30:21,154.88725574492457
2020-03-25,19:30:22,2020-03-25,12:30:22,154.75962182729248
2020-03-25,19:30:23,2020-03-25,12:30:23,154.6682473441604
2020-03-25,19:30:24,2020-03-25,12:30:24,154.6537471113208
2020-03-25,19:30:25,2020-03-25,12:30:25,154.54642060158497
2020-03-25,19:30:26,2020-03-25,12:30:26,154.51740243110376
2020-03-25,19:30:27,2020-03-25,12:30:27,154.37526828063207
2020-03-25,19:30:28,2020-03-25,12:30:28,154.37236469310375
2020-03-25,19:30:29,2020-03-25,12:30:29,154.27808662244337
2020-03-25,19:30:30,2020-03-25,12:30:30,154.24908615676415
2020-03-25,19:30:31,2020-03-25,12:30:31,154.12871120795288
2020-03-25,19:30:32,2020-03-25,12:30:32,154.102596625
2020-03-25,19:30:33,2020-03-25,12:30:33,154.08664459839625
2020-03-25,19:30:34,2020-03-25,12:30:34,153.94596224168873
2020-03-25,19:30:35,2020-03-25,12:30:35,153.8748951664529
2020-03-25,19:30:36,2020-03-25,12:30:36,153.75305071907545
2020-03-25,19:30:37,2020-03-25,12:30:37,153.7138876970471
2020-03-25,19:30:38,2020-03-25,12:30:38,153.7037428455
2020-03-25,19:30:39,2020-03-25,12:30:39,153.58191610292457
2020-03-25,19:30:40,2020-03-25,12:30:40,153.65733855945288
2020-03-25,19:30:41,2020-03-25,12:30:41,153.47023421189624
2020-03-25,19:30:42,2020-03-25,12:30:42,153.39481175536793
2020-03-25,19:30:43,2020-03-25,12:30:43,153.33100364895287
2020-03-25,19:30:44,2020-03-25,12:30:44,153.40495660691505
2020-03-25,19:30:45,2020-03-25,12:30:45,153.3484074693208
2020-03-25,19:30:46,2020-03-25,12:30:46,153.25267760489623
2020-03-25,19:30:47,2020-03-25,12:30:47,153.2468704298396
2020-03-25,19:30:48,2020-03-25,12:30:48,153.05688019955664
2020-03-25,19:30:49,2020-03-25,12:30:49,153.06121787604712
2020-03-25,19:30:50,2020-03-25,12:30:50,153.0583319933208
2020-03-25,19:30:51,2020-03-25,12:30:51,153.10473627936793
2020-03-25,19:30:52,2020-03-25,12:30:52,153.07428401992456
2020-03-25,19:30:53,2020-03-25,12:30:53,152.9785541555
2020-03-25,19:30:54,2020-03-25,12:30:54,152.96840930395288
2020-03-25,19:30:55,2020-03-25,12:30:55,153.03512099789623
2020-03-25,19:30:56,2020-03-25,12:30:56,153.02786202907544
2020-03-25,19:30:57,2020-03-25,12:30:57,153.04236226191503
2020-03-25,19:30:58,2020-03-25,12:30:58,153.06847684486792
2020-03-25,19:30:59,2020-03-25,12:30:59,152.9858131243208
2020-03-25,19:31:00,2020-03-25,12:31:00,152.96984339291504
2020-03-25,19:31:01,2020-03-25,12:31:01,153.0728322261604
2020-03-25,19:31:02,2020-03-25,12:31:02,153.1351885388113
2020-03-25,19:31:03,2020-03-25,12:31:03,153.25267760489623
2020-03-25,19:31:04,2020-03-25,12:31:04,153.33243773791503
2020-03-25,19:31:05,2020-03-25,12:31:05,153.42961939610376
2020-03-25,19:31:06,2020-03-25,12:31:06,153.47313779942456
2020-03-25,19:31:07,2020-03-25,12:31:07,153.5398494933679
2020-03-25,19:31:08,2020-03-25,12:31:08,153.5920609544717
2020-03-25,19:31:09,2020-03-25,12:31:09,153.69503208291505
2020-03-25,19:31:10,2020-03-25,12:31:10,153.7864065660471
2020-03-25,19:31:11,2020-03-25,12:31:11,153.8951848695471
2020-03-25,19:31:12,2020-03-25,12:31:12,153.9909147339717
2020-03-25,19:31:13,2020-03-25,12:31:13,154.02717416847167
2020-03-25,19:31:14,2020-03-25,12:31:14,154.04022260754712
2020-03-25,19:31:15,2020-03-25,12:31:15,154.1678565251792
2020-03-25,19:31:16,2020-03-25,12:31:16,154.23023054263209
2020-03-25,19:31:17,2020-03-25,12:31:17,154.2287787488679
2020-03-25,19:31:18,2020-03-25,12:31:18,154.30420120539625
2020-03-25,19:31:19,2020-03-25,12:31:19,154.30274941163208
2020-03-25,19:31:20,2020-03-25,12:31:20,154.32160502576417
2020-03-25,19:31:21,2020-03-25,12:31:21,154.30129761786793
2020-03-25,19:31:22,2020-03-25,12:31:22,154.2911527663208
2020-03-25,19:31:23,2020-03-25,12:31:23,154.27808662244337
2020-03-25,19:31:24,2020-03-25,12:31:24,154.3390088461321
2020-03-25,19:31:25,2020-03-25,12:31:25,154.30855658668872
2020-03-25,19:31:26,2020-03-25,12:31:26,154.247634363
2020-03-25,19:31:27,2020-03-25,12:31:27,154.2911527663208
2020-03-25,19:31:28,2020-03-25,12:31:28,154.28970097255663
2020-03-25,19:31:29,2020-03-25,12:31:29,154.25053795052833
2020-03-25,19:31:30,2020-03-25,12:31:30,154.2186338973208
2020-03-25,19:31:31,2020-03-25,12:31:31,154.1577116736321
2020-03-25,19:31:32,2020-03-25,12:31:32,154.20701954720752
2020-03-25,19:31:33,2020-03-25,12:31:33,154.1649706424529
2020-03-25,19:31:34,2020-03-25,12:31:34,154.1461150283208
2020-03-25,19:31:35,2020-03-25,12:31:35,154.07069257179248
2020-03-25,19:31:36,2020-03-25,12:31:36,154.0735961593208
2020-03-25,19:31:37,2020-03-25,12:31:37,154.0228187871792
2020-03-25,19:31:38,2020-03-25,12:31:38,154.01993290445287
2020-03-25,19:31:39,2020-03-25,12:31:39,153.96770373854713
2020-03-25,19:31:40,2020-03-25,12:31:40,153.94160686039623
2020-03-25,19:31:41,2020-03-25,12:31:41,153.91694407120752
2020-03-25,19:31:42,2020-03-25,12:31:42,153.9256548337925
2020-03-25,19:31:43,2020-03-25,12:31:43,153.82556958807544
2020-03-25,19:31:44,2020-03-25,12:31:44,153.79947270992457
2020-03-25,19:31:45,2020-03-25,12:31:45,153.75014713154712
2020-03-25,19:31:46,2020-03-25,12:31:46,153.72985742845287
2020-03-25,19:31:47,2020-03-25,12:31:47,153.78206888955663
2020-03-25,19:31:48,2020-03-25,12:31:48,153.66167623594336
2020-03-25,19:31:49,2020-03-25,12:31:49,153.62541680144335
2020-03-25,19:31:50,2020-03-25,12:31:50,153.57465713410375
2020-03-25,19:31:51,2020-03-25,12:31:51,153.53404231831126
2020-03-25,19:31:52,2020-03-25,12:31:52,153.4281676023396
2020-03-25,19:31:53,2020-03-25,12:31:53,153.43687836492455
2020-03-25,19:31:54,2020-03-25,12:31:54,153.38611869758495
2020-03-25,19:31:55,2020-03-25,12:31:55,153.33100364895287
2020-03-25,19:31:56,2020-03-25,12:31:56,153.32084109260376
2020-03-25,19:31:57,2020-03-25,12:31:57,153.23091840323585
2020-03-25,19:31:58,2020-03-25,12:31:58,153.1961107625
2020-03-25,19:31:59,2020-03-25,12:31:59,153.17725514836792
2020-03-25,19:32:00,2020-03-25,12:32:00,153.10473627936793
2020-03-25,19:32:01,2020-03-25,12:32:01,153.10328448560375
2020-03-25,19:32:02,2020-03-25,12:32:02,153.05542840579247
2020-03-25,19:32:03,2020-03-25,12:32:03,153.0046687384529
2020-03-25,19:32:04,2020-03-25,12:32:04,152.93069807568872
2020-03-25,19:32:05,2020-03-25,12:32:05,152.83061282997167
2020-03-25,19:32:06,2020-03-25,12:32:06,152.77404598757545
2020-03-25,19:32:07,2020-03-25,12:32:07,152.7682565173208
2020-03-25,19:32:08,2020-03-25,12:32:08,152.66381589031127
2020-03-25,19:32:09,2020-03-25,12:32:09,152.652219245
2020-03-25,19:32:10,2020-03-25,12:32:10,152.6188633980283
2020-03-25,19:32:11,2020-03-25,12:32:11,152.54053735397167
2020-03-25,19:32:12,2020-03-25,12:32:12,152.46947027873583
2020-03-25,19:32:13,2020-03-25,12:32:13,152.4419216068208
2020-03-25,19:32:14,2020-03-25,12:32:14,152.42161419892457
2020-03-25,19:32:15,2020-03-25,12:32:15,152.37519220807545
2020-03-25,19:32:16,2020-03-25,12:32:16,152.24901008420753
2020-03-25,19:32:17,2020-03-25,12:32:17,152.27948004845288
2020-03-25,19:32:18,2020-03-25,12:32:18,152.2316062638396
2020-03-25,19:32:19,2020-03-25,12:32:19,152.19099144804713
2020-03-25,19:32:20,2020-03-25,12:32:20,152.1590873948396
2020-03-25,19:32:21,2020-03-25,12:32:21,152.07642367429247
2020-03-25,19:32:22,2020-03-25,12:32:22,152.0068083928208
2020-03-25,19:32:23,2020-03-25,12:32:23,151.89367470802833
2020-03-25,19:32:24,2020-03-25,12:32:24,151.89657829555665
2020-03-25,19:32:25,2020-03-25,12:32:25,151.8182522515
2020-03-25,19:32:26,2020-03-25,12:32:26,151.76894437792456
2020-03-25,19:32:27,2020-03-25,12:32:27,151.64566584158496
2020-03-25,19:32:28,2020-03-25,12:32:28,151.63114790394337
2020-03-25,19:32:29,2020-03-25,12:32:29,151.6151958773396
2020-03-25,19:32:30,2020-03-25,12:32:30,151.5571772411792
2020-03-25,19:32:31,2020-03-25,12:32:31,151.51946601291505
2020-03-25,19:32:32,2020-03-25,12:32:32,151.5180319239529
2020-03-25,19:32:33,2020-03-25,12:32:33,151.42375385329248
2020-03-25,19:32:34,2020-03-25,12:32:34,151.37299418595288
2020-03-25,19:32:35,2020-03-25,12:32:35,151.3396206341792
2020-03-25,19:32:36,2020-03-25,12:32:36,151.2496979448113
2020-03-25,19:32:37,2020-03-25,12:32:37,151.17429319308496
2020-03-25,19:32:38,2020-03-25,12:32:38,151.17863086957544
2020-03-25,19:32:39,2020-03-25,12:32:39,151.1699378117925
2020-03-25,19:32:40,2020-03-25,12:32:40,151.0684007723113
2020-03-25,19:32:41,2020-03-25,12:32:41,151.03940030663207
2020-03-25,19:32:42,2020-03-25,12:32:42,151.05970771452832
2020-03-25,19:32:43,2020-03-25,12:32:43,150.92771841560375
2020-03-25,19:32:44,2020-03-25,12:32:44,150.92481482807543
2020-03-25,19:32:45,2020-03-25,12:32:45,150.91321818276415
2020-03-25,19:32:46,2020-03-25,12:32:46,150.83489213870752
2020-03-25,19:32:47,2020-03-25,12:32:47,150.79427732291504
2020-03-25,19:32:48,2020-03-25,12:32:48,150.7377281853208
2020-03-25,19:32:49,2020-03-25,12:32:49,150.73192101026416
2020-03-25,19:32:50,2020-03-25,12:32:50,150.67680596163208
2020-03-25,19:32:51,2020-03-25,12:32:51,150.63909473336793
2020-03-25,19:32:52,2020-03-25,12:32:52,150.6173355317075
2020-03-25,19:32:53,2020-03-25,12:32:53,150.53176822363207
2020-03-25,19:32:54,2020-03-25,12:32:54,150.53322001739625
2020-03-25,19:32:55,2020-03-25,12:32:55,150.4955087891321
2020-03-25,19:32:56,2020-03-25,12:32:56,150.41284506858497
2020-03-25,19:32:57,2020-03-25,12:32:57,150.38818227939623
2020-03-25,19:32:58,2020-03-25,12:32:58,150.35627822618872
2020-03-25,19:32:59,2020-03-25,12:32:59,150.42153812636792
2020-03-25,19:33:00,2020-03-25,12:33:00,150.2735968008396
2020-03-25,19:33:01,2020-03-25,12:33:01,150.25474118670752
2020-03-25,19:33:02,2020-03-25,12:33:02,150.25764477423584
2020-03-25,19:33:03,2020-03-25,12:33:03,150.18948128652832
2020-03-25,19:33:04,2020-03-25,12:33:04,150.12420368154713
2020-03-25,19:33:05,2020-03-25,12:33:05,150.1285590628396
2020-03-25,19:33:06,2020-03-25,12:33:06,150.07344401420752
2020-03-25,19:33:07,2020-03-25,12:33:07,150.02558793439624
2020-03-25,19:33:08,2020-03-25,12:33:08,150.06475095642455
2020-03-25,19:33:09,2020-03-25,12:33:09,150.05025072358495
2020-03-25,19:33:10,2020-03-25,12:33:10,150.01108770155665
2020-03-25,19:33:11,2020-03-25,12:33:11,149.9472618903396
2020-03-25,19:33:12,2020-03-25,12:33:12,149.94581009657543
2020-03-25,19:33:13,2020-03-25,12:33:13,149.9211650121887
2020-03-25,19:33:14,2020-03-25,12:33:14,149.90664707454712
2020-03-25,19:33:15,2020-03-25,12:33:15,149.9733764732925
2020-03-25,19:33:16,2020-03-25,12:33:16,149.9400206263208
2020-03-25,19:33:17,2020-03-25,12:33:17,149.9182614246604
2020-03-25,19:33:18,2020-03-25,12:33:18,149.94581009657543
2020-03-25,19:33:19,2020-03-25,12:33:19,149.96466571070752
2020-03-25,19:33:20,2020-03-25,12:33:20,149.9037611918208
2020-03-25,19:33:21,2020-03-25,12:33:21,149.8384835868396
2020-03-25,19:33:22,2020-03-25,12:33:22,149.8776466088679
2020-03-25,19:33:23,2020-03-25,12:33:23,149.85443561344337
2020-03-25,19:33:24,2020-03-25,12:33:24,149.84719434942457
2020-03-25,19:33:25,2020-03-25,12:33:25,149.78627212573585
2020-03-25,19:33:26,2020-03-25,12:33:26,149.7108496692075
2020-03-25,19:33:27,2020-03-25,12:33:27,149.66880076445287
2020-03-25,19:33:28,2020-03-25,12:33:28,149.66009000186793
2020-03-25,19:33:29,2020-03-25,12:33:29,149.61802339231127
2020-03-25,19:33:30,2020-03-25,12:33:30,149.6136857158208
2020-03-25,19:33:31,2020-03-25,12:33:31,149.5701673125
2020-03-25,19:33:32,2020-03-25,12:33:32,149.5919265141604
2020-03-25,19:33:33,2020-03-25,12:33:33,149.5049074123208
2020-03-25,19:33:34,2020-03-25,12:33:34,149.45993721523584
2020-03-25,19:33:35,2020-03-25,12:33:35,149.44834056992457
2020-03-25,19:33:36,2020-03-25,12:33:36,149.37001452586793
2020-03-25,19:33:37,2020-03-25,12:33:37,149.3308515038396
2020-03-25,19:33:38,2020-03-25,12:33:38,149.3018510381604
2020-03-25,19:33:39,2020-03-25,12:33:39,149.25688084107543
2020-03-25,19:33:40,2020-03-25,12:33:40,149.22062140657545
2020-03-25,19:33:41,2020-03-25,12:33:41,149.1568133001604
2020-03-25,19:33:42,2020-03-25,12:33:42,149.10024645776417
2020-03-25,19:33:43,2020-03-25,12:33:43,149.01322735592456
2020-03-25,19:33:44,2020-03-25,12:33:44,149.02482400123583
2020-03-25,19:33:45,2020-03-25,12:33:45,148.97987150895287
2020-03-25,19:33:46,2020-03-25,12:33:46,148.9174974915
2020-03-25,19:33:47,2020-03-25,12:33:47,148.8551234740471
2020-03-25,19:33:48,2020-03-25,12:33:48,148.79857433645287
2020-03-25,19:33:49,2020-03-25,12:33:49,148.7289413501792
2020-03-25,19:33:50,2020-03-25,12:33:50,148.69123012191503
2020-03-25,19:33:51,2020-03-25,12:33:51,148.65787427494337
2020-03-25,19:33:52,2020-03-25,12:33:52,148.61871125291503
2020-03-25,19:33:53,2020-03-25,12:33:53,148.56795158557543
2020-03-25,19:33:54,2020-03-25,12:33:54,148.4852878650283
2020-03-25,19:33:55,2020-03-25,12:33:55,148.54185470742456
2020-03-25,19:33:56,2020-03-25,12:33:56,148.42001911244813
2020-03-25,19:33:57,2020-03-25,12:33:57,148.36054868252356
2020-03-25,19:33:58,2020-03-25,12:33:58,148.34895203721229
2020-03-25,19:33:59,2020-03-25,12:33:59,148.2793279033396
2020-03-25,19:34:00,2020-03-25,12:34:00,148.23727014618396
2020-03-25,19:34:01,2020-03-25,12:34:01,148.19810712415563
2020-03-25,19:34:02,2020-03-25,12:34:02,148.1386455466321
2020-03-25,19:34:03,2020-03-25,12:34:03,148.11688634497168
2020-03-25,19:34:04,2020-03-25,12:34:04,148.02406892047645
2020-03-25,19:34:05,2020-03-25,12:34:05,147.95880016789624
2020-03-25,19:34:06,2020-03-25,12:34:06,147.9239925271604
2020-03-25,19:34:07,2020-03-25,12:34:07,147.91529061697645
2020-03-25,19:34:08,2020-03-25,12:34:08,147.85291659952355
2020-03-25,19:34:09,2020-03-25,12:34:09,147.82101254631604
2020-03-25,19:34:10,2020-03-25,12:34:10,147.72238794676417
2020-03-25,19:34:11,2020-03-25,12:34:11,147.7397917671321
2020-03-25,19:34:12,2020-03-25,12:34:12,147.6846767185
2020-03-25,19:34:13,2020-03-25,12:34:13,147.56719650481605
2020-03-25,19:34:14,2020-03-25,12:34:14,147.53384065784437
2020-03-25,19:34:15,2020-03-25,12:34:15,147.4961294295802
2020-03-25,19:34:16,2020-03-25,12:34:16,147.45696640755187
2020-03-25,19:34:17,2020-03-25,12:34:17,147.4018513589198
2020-03-25,19:34:18,2020-03-25,12:34:18,147.35689001423583
2020-03-25,19:34:19,2020-03-25,12:34:19,147.33513966497645
2020-03-25,19:34:20,2020-03-25,12:34:20,147.23361147789623
2020-03-25,19:34:21,2020-03-25,12:34:21,147.1842947519198
2020-03-25,19:34:22,2020-03-25,12:34:22,147.14223699476415
2020-03-25,19:34:23,2020-03-25,12:34:23,147.07116991952833
2020-03-25,19:34:24,2020-03-25,12:34:24,147.03636227879247
2020-03-25,19:34:25,2020-03-25,12:34:25,146.9449877956604
2020-03-25,19:34:26,2020-03-25,12:34:26,146.9130748900519
2020-03-25,19:34:27,2020-03-25,12:34:27,146.89712286344812
2020-03-25,19:34:28,2020-03-25,12:34:28,146.87391186802355
2020-03-25,19:34:29,2020-03-25,12:34:29,146.86376701647643
2020-03-25,19:34:30,2020-03-25,12:34:30,146.8028447927877
2020-03-25,19:34:31,2020-03-25,12:34:31,146.80429658655189
2020-03-25,19:34:32,2020-03-25,12:34:32,146.82460399444813
2020-03-25,19:34:33,2020-03-25,12:34:33,146.84055602105187
2020-03-25,19:34:34,2020-03-25,12:34:34,146.9710935262123
2020-03-25,19:34:35,2020-03-25,12:34:35,147.0755164484198
2020-03-25,19:34:36,2020-03-25,12:34:36,147.1886501332123
2020-03-25,19:34:37,2020-03-25,12:34:37,147.28002461634435
2020-03-25,19:34:38,2020-03-25,12:34:38,147.42506235434436
2020-03-25,19:34:39,2020-03-25,12:34:39,147.48307213810375
2020-03-25,19:34:40,2020-03-25,12:34:40,147.55124447821228
2020-03-25,19:34:41,2020-03-25,12:34:41,147.67452301455188
2020-03-25,19:34:42,2020-03-25,12:34:42,147.77750299539625
2020-03-25,19:34:43,2020-03-25,12:34:43,147.86887747852833
2020-03-25,19:34:44,2020-03-25,12:34:44,147.99215601486793
2020-03-25,19:34:45,2020-03-25,12:34:45,148.06612667763207
2020-03-25,19:34:46,2020-03-25,12:34:46,148.21986632581604
2020-03-25,19:34:47,2020-03-25,12:34:47,148.36490406381603
2020-03-25,19:34:48,2020-03-25,12:34:48,148.50849000805187
2020-03-25,19:34:49,2020-03-25,12:34:49,148.6056628138396
2020-03-25,19:34:50,2020-03-25,12:34:50,148.73329673147168
2020-03-25,19:34:51,2020-03-25,12:34:51,148.80291201294335
2020-03-25,19:34:52,2020-03-25,12:34:52,148.88994881958496
2020-03-25,19:34:53,2020-03-25,12:34:53,148.9682571588396
2020-03-25,19:34:54,2020-03-25,12:34:54,149.0596316419717
2020-03-25,19:34:55,2020-03-25,12:34:55,149.15826509392457
2020-03-25,19:34:56,2020-03-25,12:34:56,149.26123622236793
2020-03-25,19:34:57,2020-03-25,12:34:57,149.26849519118872
2020-03-25,19:34:58,2020-03-25,12:34:58,149.32649612254713
2020-03-25,19:34:59,2020-03-25,12:34:59,149.3381104726604
2020-03-25,19:35:00,2020-03-25,12:35:00,149.4178706056792
2020-03-25,19:35:01,2020-03-25,12:35:01,149.46284080276416
2020-03-25,19:35:02,2020-03-25,12:35:02,149.47879282936793
2020-03-25,19:35:03,2020-03-25,12:35:03,149.5121486763396
2020-03-25,19:35:04,2020-03-25,12:35:04,149.48605179818873
2020-03-25,19:35:05,2020-03-25,12:35:05,149.54695631707543
2020-03-25,19:35:06,2020-03-25,12:35:06,149.55276349213207
2020-03-25,19:35:07,2020-03-25,12:35:07,149.51505226386791
2020-03-25,19:35:08,2020-03-25,12:35:08,149.5600224609529
2020-03-25,19:35:09,2020-03-25,12:35:09,149.59337830792455
2020-03-25,19:35:10,2020-03-25,12:35:10,149.533907878
2020-03-25,19:35:11,2020-03-25,12:35:11,149.53535967176416
2020-03-25,19:35:12,2020-03-25,12:35:12,149.5121486763396
2020-03-25,19:35:13,2020-03-25,12:35:13,149.4758892418396
2020-03-25,19:35:14,2020-03-25,12:35:14,149.4831482106604
2020-03-25,19:35:15,2020-03-25,12:35:15,149.4686479778208
2020-03-25,19:35:16,2020-03-25,12:35:16,149.42948495579247
2020-03-25,19:35:17,2020-03-25,12:35:17,149.43093674955665
2020-03-25,19:35:18,2020-03-25,12:35:18,149.43093674955665
2020-03-25,19:35:19,2020-03-25,12:35:19,149.38741834623585
2020-03-25,19:35:20,2020-03-25,12:35:20,149.39758090258496
2020-03-25,19:35:21,2020-03-25,12:35:21,149.36565914457543
2020-03-25,19:35:22,2020-03-25,12:35:22,149.30475462568873
2020-03-25,19:35:23,2020-03-25,12:35:23,149.30764050841503
2020-03-25,19:35:24,2020-03-25,12:35:24,149.2539772535471
2020-03-25,19:35:25,2020-03-25,12:35:25,149.28299542402831
2020-03-25,19:35:26,2020-03-25,12:35:26,149.23802522694336
2020-03-25,19:35:27,2020-03-25,12:35:27,149.2583326348396
2020-03-25,19:35:28,2020-03-25,12:35:28,149.2873508053208
2020-03-25,19:35:29,2020-03-25,12:35:29,149.2293321691604
2020-03-25,19:35:30,2020-03-25,12:35:30,149.29314027557544
2020-03-25,19:35:31,2020-03-25,12:35:31,149.2409288144717
2020-03-25,19:35:32,2020-03-25,12:35:32,149.21628373008497
2020-03-25,19:35:33,2020-03-25,12:35:33,149.21047655502832
2020-03-25,19:35:34,2020-03-25,12:35:34,149.18436197207544
2020-03-25,19:35:35,2020-03-25,12:35:35,149.19016914713208
2020-03-25,19:35:36,2020-03-25,12:35:36,149.13795768602833
2020-03-25,19:35:37,2020-03-25,12:35:37,149.1495543313396
2020-03-25,19:35:38,2020-03-25,12:35:38,149.0654388170283
2020-03-25,19:35:39,2020-03-25,12:35:39,149.03208297005665
2020-03-25,19:35:40,2020-03-25,12:35:40,149.00306479957544
2020-03-25,19:35:41,2020-03-25,12:35:41,149.00306479957544
2020-03-25,19:35:42,2020-03-25,12:35:42,148.92040107902832
2020-03-25,19:35:43,2020-03-25,12:35:43,148.84207503497169
2020-03-25,19:35:44,2020-03-25,12:35:44,148.83917144744336
2020-03-25,19:35:45,2020-03-25,12:35:45,148.73039314394336
2020-03-25,19:35:46,2020-03-25,12:35:46,148.7434592878208
2020-03-25,19:35:47,2020-03-25,12:35:47,148.72605546745288
2020-03-25,19:35:48,2020-03-25,12:35:48,148.65497068741504
2020-03-25,19:35:49,2020-03-25,12:35:49,148.64337404210377
2020-03-25,19:35:50,2020-03-25,12:35:50,148.56649979181128
2020-03-25,19:35:51,2020-03-25,12:35:51,148.56795158557543
2020-03-25,19:35:52,2020-03-25,12:35:52,148.5259026808208
2020-03-25,19:35:53,2020-03-25,12:35:53,148.47802889620752
2020-03-25,19:35:54,2020-03-25,12:35:54,148.4287210226321
2020-03-25,19:35:55,2020-03-25,12:35:55,148.39246158813208
2020-03-25,19:35:56,2020-03-25,12:35:56,148.37215418023584
